Flight Number,Departure City,Arrival City,Duration,Price,Airline,Changes,Adult,Distance
PC908,Vídeň,Sofie,15:55,4623,PC,1,1,818
PC1026,Mnichov,Sofie,6:35,4822,PC,1,1,1098
LO530,Praha,Sofie,5:45,4832,LO,1,1,1068
LO522,Praha,Sofie,18:45,4832,LO,1,1,1068
OS795,Vídeň,Sofie,1:30,4940,OS,0,1,818
OS799,Vídeň,Sofie,1:30,4940,OS,0,1,818
OS797,Vídeň,Sofie,1:30,4940,OS,0,1,818
PC1022,Mnichov,Sofie,26:05,4993,PC,1,1,1098
PC1024,Mnichov,Sofie,15:20,4993,PC,1,1,1098
PC304,Praha,Sofie,15:25,5028,PC,1,1,1068
OS791,Vídeň,Sofie,1:25,5031,LH,0,1,818
LO530,Praha,Sofie,5:45,5040,LO,1,1,1068
LO522,Praha,Sofie,18:45,5040,LO,1,1,1068
LO530,Praha,Sofie,5:40,5040,LO,1,1,1068
LO522,Praha,Sofie,18:45,5040,LO,1,1,1068
LO356,Mnichov,Sofie,5:50,5160,LO,1,1,1098
LO352,Mnichov,Sofie,7:00,5160,LO,1,1,1098
LO356,Mnichov,Sofie,5:55,5160,LO,1,1,1098
LO354,Mnichov,Sofie,5:25,5160,LO,1,1,1098
LO352,Mnichov,Sofie,15:05,5160,LO,1,1,1098
LO356,Mnichov,Sofie,5:50,5160,LO,1,1,1098
LO354,Mnichov,Sofie,5:25,5160,LO,1,1,1098
LO354,Mnichov,Sofie,16:20,5160,LO,1,1,1098
PC1024,Mnichov,Sofie,15:20,5231,PC,1,1,1098
PC304,Praha,Sofie,15:25,5281,PC,1,1,1068
PC906,Vídeň,Sofie,7:45,5317,PC,1,1,818
PC906,Vídeň,Sofie,25:15,5317,PC,1,1,818
FB302,Praha,Sofie,1:45,5339,FB,0,1,1068
LH1702,Mnichov,Sofie,1:50,5415,LH,0,1,1098
LO356,Mnichov,Sofie,5:55,5424,LO,1,1,1098
OS795,Vídeň,Sofie,1:30,5473,LH,0,1,818
PC906,Vídeň,Sofie,7:45,5491,PC,1,1,818
LO528,Praha,Sofie,4:10,5511,LO,1,1,1068
LO226,Vídeň,Sofie,5:30,5523,LO,1,1,818
LO226,Vídeň,Sofie,5:30,5523,LO,1,1,818
LO226,Vídeň,Sofie,5:30,5523,LO,1,1,818
LH6325,Vídeň,Sofie,15:05,5579,LH,1,1,818
LO356,Mnichov,Sofie,5:55,5609,LO,1,1,1098
PC1020,Mnichov,Sofie,23:10,5616,PC,1,1,1098
LO528,Praha,Sofie,4:10,5692,LO,1,1,1068
LO522,Praha,Sofie,6:55,5692,LO,1,1,1068
LO530,Praha,Sofie,5:40,5692,LO,1,1,1068
LO526,Praha,Sofie,5:20,5692,LO,1,1,1068
LO530,Praha,Sofie,5:45,5692,LO,1,1,1068
LO526,Praha,Sofie,5:20,5692,LO,1,1,1068
LO524,Praha,Sofie,15:05,5692,LO,1,1,1068
LO528,Praha,Sofie,4:10,5692,LO,1,1,1068
LO526,Praha,Sofie,5:20,5692,LO,1,1,1068
LO4908,Mnichov,Sofie,4:30,5708,LO,1,1,1098
LX1583,Vídeň,Sofie,12:50,5833,LX,1,1,818
LX3551,Vídeň,Sofie,4:45,5833,LX,1,1,818
LX1583,Vídeň,Sofie,12:50,5833,LX,1,1,818
LH6321,Vídeň,Sofie,4:50,5891,LH,1,1,818
LH6321,Vídeň,Sofie,4:50,5891,LH,1,1,818
PC1020,Mnichov,Sofie,5:45,5923,PC,1,1,1098
A3807,Mnichov,Sofie,19:05,5957,A3,1,1,1098
JU311,Vídeň,Sofie,16:10,5093,JU,1,1,818
OS791,Vídeň,Sofie,1:25,5986,OS,0,1,818
OS791,Vídeň,Sofie,1:25,5986,OS,0,1,818
OS791,Vídeň,Sofie,1:25,5986,OS,0,1,818
PC1024,Mnichov,Sofie,16:00,6051,PC,1,1,1098
LH1706,Mnichov,Sofie,1:50,6056,LH,0,1,1098
LH6331,Vídeň,Sofie,4:40,6090,LH,1,1,818
LH6327,Vídeň,Sofie,5:20,6090,LH,1,1,818
LH6327,Vídeň,Sofie,5:00,6090,LH,1,1,818
PC304,Praha,Sofie,6:20,6273,PC,1,1,1068
PC302,Praha,Sofie,26:30,6273,PC,1,1,1068
PC304,Praha,Sofie,17:15,6273,PC,1,1,1068
LH6321,Vídeň,Sofie,15:50,6278,LH,1,1,818
PC5032,Mnichov,Sofie,24:15,6285,PC,1,1,1098
A3867,Praha,Sofie,24:35,6292,A3,1,1,1068
PC1026,Mnichov,Sofie,6:35,6310,PC,1,1,1098
PC1024,Mnichov,Sofie,16:00,6310,PC,1,1,1098
PC1020,Mnichov,Sofie,5:45,6310,PC,1,1,1098
PC1022,Mnichov,Sofie,23:50,6310,PC,1,1,1098
PC1020,Mnichov,Sofie,23:15,6310,PC,1,1,1098
LH6325,Vídeň,Sofie,15:05,6477,LH,1,1,818
LH6325,Vídeň,Sofie,15:05,6477,LH,1,1,818
LH6325,Vídeň,Sofie,26:05,6477,LH,1,1,818
PC1026,Mnichov,Sofie,6:35,6486,PC,1,1,1098
LO526,Praha,Sofie,21:15,6544,LO,1,1,1068
LO526,Praha,Sofie,17:15,6544,LO,1,1,1068
LO352,Mnichov,Sofie,15:05,6580,LO,1,1,1098
LO356,Mnichov,Sofie,5:50,6580,LO,1,1,1098
OS791,Vídeň,Sofie,1:25,6588,LH,0,1,818
LO502,Ostrava,Sofie,26:10,6661,LO,1,1,883
FB1892,Praha,Sofie,5:20,6667,FB,1,1,1068
JU315,Vídeň,Sofie,5:10,6812,JU,1,1,818
JU311,Vídeň,Sofie,4:50,6812,JU,1,1,818
JU315,Vídeň,Sofie,5:10,6812,JU,1,1,818
JU171,Praha,Sofie,5:20,6836,JU,1,1,1068
OS797,Vídeň,Sofie,1:30,3445,OS,0,1,818
OS795,Vídeň,Sofie,1:30,3445,OS,0,1,818
PC1024,Mnichov,Sofie,15:20,3567,PC,1,1,1098
PC304,Praha,Sofie,15:25,3616,PC,1,1,1068
PC906,Vídeň,Sofie,7:45,3827,PC,1,1,818
OS795,Vídeň,Sofie,1:30,3917,LH,0,1,818
OS795,Vídeň,Sofie,1:30,4142,OS,0,1,818
JU315,Vídeň,Sofie,5:10,4197,JU,1,1,818
PC1020,Mnichov,Sofie,5:45,4258,PC,1,1,1098
JU311,Vídeň,Sofie,16:10,4321,JU,1,1,818
JU311,Vídeň,Sofie,4:50,4321,JU,1,1,818
JU311,Vídeň,Sofie,4:50,4321,JU,1,1,818
JU315,Vídeň,Sofie,17:50,4321,JU,1,1,818
FB302,Praha,Sofie,1:45,4331,FB,0,1,1068
FB302,Praha,Sofie,1:45,4331,FB,0,1,1068
JU171,Praha,Sofie,5:20,4358,JU,1,1,1068
PC1024,Mnichov,Sofie,16:00,4386,PC,1,1,1098
LO526,Praha,Sofie,17:10,4504,LO,1,1,1068
FB302,Praha,Sofie,1:45,4580,FB,0,1,1068
PC908,Vídeň,Sofie,15:55,4623,PC,1,1,818
PC1026,Mnichov,Sofie,6:35,4822,PC,1,1,1098
LO530,Praha,Sofie,5:45,4832,LO,1,1,1068
LO522,Praha,Sofie,18:45,4832,LO,1,1,1068
OS795,Vídeň,Sofie,1:30,4940,OS,0,1,818
OS799,Vídeň,Sofie,1:30,4940,OS,0,1,818
OS797,Vídeň,Sofie,1:30,4940,OS,0,1,818
PC1022,Mnichov,Sofie,26:05,4993,PC,1,1,1098
PC1024,Mnichov,Sofie,15:20,4993,PC,1,1,1098
PC304,Praha,Sofie,15:25,5028,PC,1,1,1068
OS791,Vídeň,Sofie,1:25,5031,LH,0,1,818
LO530,Praha,Sofie,5:45,5040,LO,1,1,1068
LO522,Praha,Sofie,18:45,5040,LO,1,1,1068
LO530,Praha,Sofie,5:40,5040,LO,1,1,1068
LO522,Praha,Sofie,18:45,5040,LO,1,1,1068
LO356,Mnichov,Sofie,5:50,5160,LO,1,1,1098
LO352,Mnichov,Sofie,7:00,5160,LO,1,1,1098
LO356,Mnichov,Sofie,5:55,5160,LO,1,1,1098
LO354,Mnichov,Sofie,5:25,5160,LO,1,1,1098
LO352,Mnichov,Sofie,15:05,5160,LO,1,1,1098
LO356,Mnichov,Sofie,5:50,5160,LO,1,1,1098
LO354,Mnichov,Sofie,5:25,5160,LO,1,1,1098
LO354,Mnichov,Sofie,16:20,5160,LO,1,1,1098
PC1024,Mnichov,Sofie,15:20,5231,PC,1,1,1098
PC304,Praha,Sofie,15:25,5281,PC,1,1,1068
PC906,Vídeň,Sofie,7:45,5317,PC,1,1,818
PC906,Vídeň,Sofie,25:15,5317,PC,1,1,818
FB302,Praha,Sofie,1:45,5339,FB,0,1,1068
LH1702,Mnichov,Sofie,1:50,5415,LH,0,1,1098
LO356,Mnichov,Sofie,5:55,5424,LO,1,1,1098
OS795,Vídeň,Sofie,1:30,5473,LH,0,1,818
PC906,Vídeň,Sofie,7:45,5491,PC,1,1,818
LO528,Praha,Sofie,4:10,5511,LO,1,1,1068
LO226,Vídeň,Sofie,5:30,5523,LO,1,1,818
LO226,Vídeň,Sofie,5:30,5523,LO,1,1,818
LO226,Vídeň,Sofie,5:30,5523,LO,1,1,818
LH6325,Vídeň,Sofie,15:05,5579,LH,1,1,818
LO356,Mnichov,Sofie,5:55,5609,LO,1,1,1098
PC1020,Mnichov,Sofie,23:10,5616,PC,1,1,1098
LO528,Praha,Sofie,4:10,5692,LO,1,1,1068
LO522,Praha,Sofie,6:55,5692,LO,1,1,1068
LO530,Praha,Sofie,5:40,5692,LO,1,1,1068
LO526,Praha,Sofie,5:20,5692,LO,1,1,1068
LO530,Praha,Sofie,5:45,5692,LO,1,1,1068
LO526,Praha,Sofie,5:20,5692,LO,1,1,1068
LO524,Praha,Sofie,15:05,5692,LO,1,1,1068
LO528,Praha,Sofie,4:10,5692,LO,1,1,1068
LO526,Praha,Sofie,5:20,5692,LO,1,1,1068
LO4908,Mnichov,Sofie,4:30,5708,LO,1,1,1098
LX1583,Vídeň,Sofie,12:50,5833,LX,1,1,818
LX3551,Vídeň,Sofie,4:45,5833,LX,1,1,818
LX1583,Vídeň,Sofie,12:50,5833,LX,1,1,818
LH6321,Vídeň,Sofie,4:50,5891,LH,1,1,818
LH6321,Vídeň,Sofie,4:50,5891,LH,1,1,818
PC1020,Mnichov,Sofie,5:45,5923,PC,1,1,1098
A3807,Mnichov,Sofie,19:05,5957,A3,1,1,1098
JU311,Vídeň,Sofie,16:10,5093,JU,1,1,818
OS791,Vídeň,Sofie,1:25,5986,OS,0,1,818
OS791,Vídeň,Sofie,1:25,5986,OS,0,1,818
OS791,Vídeň,Sofie,1:25,5986,OS,0,1,818
PC1024,Mnichov,Sofie,16:00,6051,PC,1,1,1098
LH1706,Mnichov,Sofie,1:50,6056,LH,0,1,1098
LH6331,Vídeň,Sofie,4:40,6090,LH,1,1,818
LH6327,Vídeň,Sofie,5:20,6090,LH,1,1,818
LH6327,Vídeň,Sofie,5:00,6090,LH,1,1,818
PC304,Praha,Sofie,6:20,6273,PC,1,1,1068
PC302,Praha,Sofie,26:30,6273,PC,1,1,1068
PC304,Praha,Sofie,17:15,6273,PC,1,1,1068
LH6321,Vídeň,Sofie,15:50,6278,LH,1,1,818
PC5032,Mnichov,Sofie,24:15,6285,PC,1,1,1098
A3867,Praha,Sofie,24:35,6292,A3,1,1,1068
PC1026,Mnichov,Sofie,6:35,6310,PC,1,1,1098
PC1024,Mnichov,Sofie,16:00,6310,PC,1,1,1098
PC1020,Mnichov,Sofie,5:45,6310,PC,1,1,1098
PC1022,Mnichov,Sofie,23:50,6310,PC,1,1,1098
PC1020,Mnichov,Sofie,23:15,6310,PC,1,1,1098
LH6325,Vídeň,Sofie,15:05,6477,LH,1,1,818
LH6325,Vídeň,Sofie,15:05,6477,LH,1,1,818
LH6325,Vídeň,Sofie,26:05,6477,LH,1,1,818
PC1026,Mnichov,Sofie,6:35,6486,PC,1,1,1098
LO526,Praha,Sofie,21:15,6544,LO,1,1,1068
LO526,Praha,Sofie,17:15,6544,LO,1,1,1068
LO352,Mnichov,Sofie,15:05,6580,LO,1,1,1098
LO356,Mnichov,Sofie,5:50,6580,LO,1,1,1098
OS791,Vídeň,Sofie,1:25,6588,LH,0,1,818
LO502,Ostrava,Sofie,26:10,6661,LO,1,1,883
FB1892,Praha,Sofie,5:20,6667,FB,1,1,1068
JU315,Vídeň,Sofie,5:10,6812,JU,1,1,818
JU311,Vídeň,Sofie,4:50,6812,JU,1,1,818
JU315,Vídeň,Sofie,5:10,6812,JU,1,1,818
JU171,Praha,Sofie,5:20,6836,JU,1,1,1068
PC304,Praha,Sarajevo,14:10,4743,PC,1,1,756
JU315,Vídeň,Sarajevo,17:55,4894,JU,1,1,509
JU311,Vídeň,Sarajevo,4:55,4894,JU,1,1,509
JU315,Vídeň,Sarajevo,17:55,4894,JU,1,1,509
JU311,Vídeň,Sarajevo,4:55,4894,JU,1,1,509
PC304,Praha,Sarajevo,18:00,4953,PC,1,1,756
PC302,Praha,Sarajevo,18:25,4953,PC,1,1,756
PC304,Praha,Sarajevo,21:55,4953,PC,1,1,756
PC908,Vídeň,Sarajevo,15:55,4979,PC,1,1,509
JU175,Praha,Sarajevo,18:05,5008,JU,1,1,756
JU171,Praha,Sarajevo,5:25,5008,JU,1,1,756
LO502,Ostrava,Sarajevo,21:45,5115,LO,1,1,665
LO502,Ostrava,Sarajevo,21:45,5115,LO,1,1,665
LO502,Ostrava,Sarajevo,25:40,5115,LO,1,1,665
LO356,Mnichov,Sarajevo,5:30,5165,LO,1,1,711
LO356,Mnichov,Sarajevo,5:30,5360,LO,1,1,711
LO352,Mnichov,Sarajevo,26:35,5360,LO,1,1,711
LO356,Mnichov,Sarajevo,5:30,5360,LO,1,1,711
LO354,Mnichov,Sarajevo,16:00,5360,LO,1,1,711
LO356,Mnichov,Sarajevo,5:30,5360,LO,1,1,711
LO354,Mnichov,Sarajevo,19:55,5360,LO,1,1,711
LO530,Praha,Sarajevo,5:20,5385,LO,1,1,756
LO526,Praha,Sarajevo,20:45,5385,LO,1,1,756
JU311,Vídeň,Sarajevo,4:55,5641,JU,1,1,509
JU315,Vídeň,Sarajevo,17:55,5641,JU,1,1,509
JU311,Vídeň,Sarajevo,4:55,5641,JU,1,1,509
JU311,Vídeň,Sarajevo,4:55,5641,JU,1,1,509
JU315,Vídeň,Sarajevo,17:55,5641,JU,1,1,509
JU311,Vídeň,Sarajevo,4:55,5641,JU,1,1,509
JU315,Vídeň,Sarajevo,17:55,5641,JU,1,1,509
JU315,Vídeň,Sarajevo,17:55,5641,JU,1,1,509
LO502,Ostrava,Sarajevo,21:45,5715,LO,1,1,665
JU171,Praha,Sarajevo,5:25,5751,JU,1,1,756
JU171,Praha,Sarajevo,5:25,5751,JU,1,1,756
LO352,Mnichov,Sarajevo,6:30,5783,LO,1,1,711
LO352,Mnichov,Sarajevo,26:35,5783,LO,1,1,711
LO356,Mnichov,Sarajevo,5:30,5783,LO,1,1,711
LX9111,Mnichov,Sarajevo,13:44,5850,LX,1,1,711
LO528,Praha,Sarajevo,3:40,5985,LO,1,1,756
LO526,Praha,Sarajevo,16:50,5985,LO,1,1,756
LO226,Vídeň,Sarajevo,17:00,6096,LO,1,1,509
LO224,Vídeň,Sarajevo,7:10,6096,LO,1,1,509
LO226,Vídeň,Sarajevo,17:00,6096,LO,1,1,509
LO226,Vídeň,Sarajevo,20:55,6096,LO,1,1,509
LO226,Vídeň,Sarajevo,20:55,6096,LO,1,1,509
PC302,Praha,Sarajevo,18:25,6135,PC,1,1,756
PC906,Vídeň,Sarajevo,6:15,6157,PC,1,1,509
PC304,Praha,Sarajevo,17:15,6198,PC,1,1,756
LO352,Mnichov,Sarajevo,6:30,6331,LO,1,1,711
LO352,Mnichov,Sarajevo,26:35,6331,LO,1,1,711
PC908,Vídeň,Sarajevo,15:55,6342,PC,1,1,509
PC304,Praha,Sarajevo,14:10,6407,PC,1,1,756
LO504,Ostrava,Sarajevo,10:55,6615,LO,1,1,665
PC908,Vídeň,Sarajevo,15:55,6643,PC,1,1,509
LO224,Vídeň,Sarajevo,7:10,6769,LO,1,1,509
LO226,Vídeň,Sarajevo,17:00,6769,LO,1,1,509
LO354,Mnichov,Sarajevo,16:55,6773,LO,1,1,711
LO530,Praha,Sarajevo,5:20,6885,LO,1,1,756
LO526,Praha,Sarajevo,16:50,6885,LO,1,1,756
LO356,Mnichov,Sarajevo,5:30,6157,LO,1,1,711
PC304,Praha,Sarajevo,14:10,4743,PC,1,1,756
JU315,Vídeň,Sarajevo,17:55,4894,JU,1,1,509
JU311,Vídeň,Sarajevo,4:55,4894,JU,1,1,509
JU315,Vídeň,Sarajevo,17:55,4894,JU,1,1,509
JU311,Vídeň,Sarajevo,4:55,4894,JU,1,1,509
PC304,Praha,Sarajevo,18:00,4953,PC,1,1,756
PC302,Praha,Sarajevo,18:25,4953,PC,1,1,756
PC304,Praha,Sarajevo,21:55,4953,PC,1,1,756
PC908,Vídeň,Sarajevo,15:55,4979,PC,1,1,509
JU175,Praha,Sarajevo,18:05,5008,JU,1,1,756
JU171,Praha,Sarajevo,5:25,5008,JU,1,1,756
LO502,Ostrava,Sarajevo,21:45,5115,LO,1,1,665
LO502,Ostrava,Sarajevo,21:45,5115,LO,1,1,665
LO502,Ostrava,Sarajevo,25:40,5115,LO,1,1,665
LO356,Mnichov,Sarajevo,5:30,5165,LO,1,1,711
LO356,Mnichov,Sarajevo,5:30,5360,LO,1,1,711
LO352,Mnichov,Sarajevo,26:35,5360,LO,1,1,711
LO356,Mnichov,Sarajevo,5:30,5360,LO,1,1,711
LO354,Mnichov,Sarajevo,16:00,5360,LO,1,1,711
LO356,Mnichov,Sarajevo,5:30,5360,LO,1,1,711
LO354,Mnichov,Sarajevo,19:55,5360,LO,1,1,711
LO530,Praha,Sarajevo,5:20,5385,LO,1,1,756
LO526,Praha,Sarajevo,20:45,5385,LO,1,1,756
JU311,Vídeň,Sarajevo,4:55,5641,JU,1,1,509
JU315,Vídeň,Sarajevo,17:55,5641,JU,1,1,509
JU311,Vídeň,Sarajevo,4:55,5641,JU,1,1,509
JU311,Vídeň,Sarajevo,4:55,5641,JU,1,1,509
JU315,Vídeň,Sarajevo,17:55,5641,JU,1,1,509
JU311,Vídeň,Sarajevo,4:55,5641,JU,1,1,509
JU315,Vídeň,Sarajevo,17:55,5641,JU,1,1,509
JU315,Vídeň,Sarajevo,17:55,5641,JU,1,1,509
LO502,Ostrava,Sarajevo,21:45,5715,LO,1,1,665
JU171,Praha,Sarajevo,5:25,5751,JU,1,1,756
JU171,Praha,Sarajevo,5:25,5751,JU,1,1,756
LO352,Mnichov,Sarajevo,6:30,5783,LO,1,1,711
LO352,Mnichov,Sarajevo,26:35,5783,LO,1,1,711
LO356,Mnichov,Sarajevo,5:30,5783,LO,1,1,711
LX9111,Mnichov,Sarajevo,13:44,5850,LX,1,1,711
LO528,Praha,Sarajevo,3:40,5985,LO,1,1,756
LO526,Praha,Sarajevo,16:50,5985,LO,1,1,756
LO226,Vídeň,Sarajevo,17:00,6096,LO,1,1,509
LO224,Vídeň,Sarajevo,7:10,6096,LO,1,1,509
LO226,Vídeň,Sarajevo,17:00,6096,LO,1,1,509
LO226,Vídeň,Sarajevo,20:55,6096,LO,1,1,509
LO226,Vídeň,Sarajevo,20:55,6096,LO,1,1,509
PC302,Praha,Sarajevo,18:25,6135,PC,1,1,756
PC906,Vídeň,Sarajevo,6:15,6157,PC,1,1,509
PC304,Praha,Sarajevo,17:15,6198,PC,1,1,756
LO352,Mnichov,Sarajevo,6:30,6331,LO,1,1,711
LO352,Mnichov,Sarajevo,26:35,6331,LO,1,1,711
PC908,Vídeň,Sarajevo,15:55,6342,PC,1,1,509
PC304,Praha,Sarajevo,14:10,6407,PC,1,1,756
LO504,Ostrava,Sarajevo,10:55,6615,LO,1,1,665
PC908,Vídeň,Sarajevo,15:55,6643,PC,1,1,509
LO224,Vídeň,Sarajevo,7:10,6769,LO,1,1,509
LO226,Vídeň,Sarajevo,17:00,6769,LO,1,1,509
LO354,Mnichov,Sarajevo,16:55,6773,LO,1,1,711
LO530,Praha,Sarajevo,5:20,6885,LO,1,1,756
LO526,Praha,Sarajevo,16:50,6885,LO,1,1,756
LO356,Mnichov,Sarajevo,5:30,6157,LO,1,1,711
FR1588,Vídeň,Malta (Valletta),2:20,1554,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,1554,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,2178,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,2178,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,2253,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,2253,FR,0,1,1376
FR2606,Vídeň,Malta (Valletta),2:20,2403,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,2678,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,2678,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,2803,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,2803,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,2878,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,2878,FR,0,1,1376
KM539,Praha,Malta (Valletta),2:30,2957,KM,0,1,1576
KM539,Praha,Malta (Valletta),2:30,2957,KM,0,1,1576
FR2606,Vídeň,Malta (Valletta),2:20,3102,FR,0,1,1376
KM539,Praha,Malta (Valletta),2:30,3299,KM,0,1,1576
KM515,Vídeň,Malta (Valletta),2:20,3342,KM,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,3377,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,3377,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,3427,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,3427,FR,0,1,1376
KM539,Praha,Malta (Valletta),2:30,3434,KM,0,1,1576
KM421,Brusel,Malta (Valletta),2:50,3466,KM,0,1,1850
KM515,Vídeň,Malta (Valletta),2:20,3567,KM,0,1,1376
KM515,Vídeň,Malta (Valletta),2:20,3567,KM,0,1,1376
KM515,Vídeň,Malta (Valletta),2:20,3567,KM,0,1,1376
KM515,Vídeň,Malta (Valletta),2:20,3567,KM,0,1,1376
KM515,Vídeň,Malta (Valletta),2:20,3567,KM,0,1,1376
KM515,Vídeň,Malta (Valletta),2:20,3567,KM,0,1,1376
FR2606,Vídeň,Malta (Valletta),2:20,3652,FR,0,1,1376
KM309,Mnichov,Malta (Valletta),2:20,3727,KM,0,1,1380
FR2956,Brusel,Malta (Valletta),2:50,3827,FR,0,1,1850
9B8551,Vídeň,Malta (Valletta),3:33,3866,KM,1,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,3877,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,3877,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,3927,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,3927,FR,0,1,1376
KM307,Mnichov,Malta (Valletta),2:20,3951,KM,0,1,1380
KM307,Mnichov,Malta (Valletta),2:20,3951,KM,0,1,1380
KM307,Mnichov,Malta (Valletta),2:20,3951,KM,0,1,1380
KM307,Mnichov,Malta (Valletta),2:20,3951,KM,0,1,1380
KM307,Mnichov,Malta (Valletta),2:20,3951,KM,0,1,1380
KM309,Mnichov,Malta (Valletta),2:20,3951,KM,0,1,1380
KM515,Vídeň,Malta (Valletta),2:20,4041,KM,0,1,1376
LH6321,Vídeň,Malta (Valletta),5:50,4152,LH,1,1,1376
LH6331,Vídeň,Malta (Valletta),5:35,4359,LH,1,1,1376
KM307,Mnichov,Malta (Valletta),2:20,4425,KM,0,1,1380
FR2956,Brusel,Malta (Valletta),2:50,4501,FR,0,1,1850
FR1588,Vídeň,Malta (Valletta),2:20,4501,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,4501,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,4501,FR,0,1,1376
KM307,Mnichov,Malta (Valletta),2:20,4525,KM,0,1,1380
FR2956,Brusel,Malta (Valletta),2:50,4526,FR,0,1,1850
FR2606,Vídeň,Malta (Valletta),2:20,4726,FR,0,1,1376
LX1579,Vídeň,Malta (Valletta),5:10,4817,LH,1,1,1376
LH6321,Vídeň,Malta (Valletta),7:10,4877,LH,1,1,1376
LH6397,Vídeň,Malta (Valletta),5:50,4981,LH,1,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,5001,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,5001,FR,0,1,1376
FR2956,Brusel,Malta (Valletta),2:50,5076,FR,0,1,1850
FR2956,Brusel,Malta (Valletta),2:50,5201,FR,0,1,1850
FR1588,Vídeň,Malta (Valletta),2:20,5201,FR,0,1,1376
LX1579,Vídeň,Malta (Valletta),5:10,5419,LX,1,1,1376
LX1583,Vídeň,Malta (Valletta),24:15,5419,LX,1,1,1376
LX1575,Vídeň,Malta (Valletta),10:55,5419,LX,1,1,1376
JU315,Vídeň,Malta (Valletta),17:45,5450,JU,1,1,1376
LH6321,Vídeň,Malta (Valletta),7:10,5477,LH,1,1,1376
LH6321,Vídeň,Malta (Valletta),7:10,5477,LH,1,1,1376
LH6329,Vídeň,Malta (Valletta),10:05,5477,LH,1,1,1376
LH6321,Vídeň,Malta (Valletta),13:20,5477,LH,1,1,1376
LH6321,Vídeň,Malta (Valletta),5:50,5527,LH,1,1,1376
LH6321,Vídeň,Malta (Valletta),10:45,5527,LH,1,1,1376
LH6329,Vídeň,Malta (Valletta),7:35,5527,LH,1,1,1376
FR2956,Brusel,Malta (Valletta),2:49,5650,FR,0,1,1850
FR2956,Brusel,Malta (Valletta),2:50,5650,FR,0,1,1850
LH6321,Vídeň,Malta (Valletta),5:50,5706,LH,1,1,1376
LH6331,Vídeň,Malta (Valletta),5:35,5726,LH,1,1,1376
LH6331,Vídeň,Malta (Valletta),5:45,5726,LH,1,1,1376
LH6331,Vídeň,Malta (Valletta),5:35,5726,LH,1,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,1554,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,1554,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,2178,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,2178,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,2253,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,2253,FR,0,1,1376
FR2606,Vídeň,Malta (Valletta),2:20,2403,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,2678,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,2678,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,2803,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,2803,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,2878,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,2878,FR,0,1,1376
KM539,Praha,Malta (Valletta),2:30,2957,KM,0,1,1576
KM539,Praha,Malta (Valletta),2:30,2957,KM,0,1,1576
FR2606,Vídeň,Malta (Valletta),2:20,3102,FR,0,1,1376
KM539,Praha,Malta (Valletta),2:30,3299,KM,0,1,1576
KM515,Vídeň,Malta (Valletta),2:20,3342,KM,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,3377,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,3377,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,3427,FR,0,1,1376
FR1588,Vídeň,Malta (Valletta),2:20,3427,FR,0,1,1376
KM539,Praha,Malta (Valletta),2:30,3434,KM,0,1,1576
